date,ili,detection_rate,delta_ili,peak_gap,min_temp,max_temp,daily_rain,avg_humidity
2025-12-25,38.143,35.364,-4.143,24.857,-8.9,0.0,5.4,54.1
2025-12-26,38.057,34.411,-3.407,24.943,-11.8,-4.0,2.7,38.9
2025-12-27,37.971,33.457,-2.671,25.029,-8.3,0.5,0.0,52.1
2025-12-28,37.886,32.504,-1.936,25.114,0.0,6.1,0.6,76.4
2025-12-29,37.8,31.55,-1.2,25.2,-0.1,9.1,0.3,74.1
2025-12-30,38.714,31.679,-0.114,24.286,-3.7,3.8,0.273,45.1
2025-12-31,39.629,31.807,0.971,23.371,-8.9,-1.2,0.245,40.9
2026-01-01,40.543,31.936,2.057,22.457,-10.5,-2.1,0.218,41.5
2026-01-02,41.457,32.064,3.143,21.543,-11.4,-3.8,0.191,46.6
2026-01-03,42.371,32.193,4.229,20.629,-9.8,0.0,0.164,60.0
2026-01-04,43.286,32.321,5.314,19.714,-2.7,5.0,0.136,63.4
2026-01-05,44.2,32.45,6.4,18.8,-4.6,1.8,0.109,48.5
2026-01-06,44.186,33.243,5.471,18.814,-7.0,3.9,0.082,55.6
2026-01-07,44.171,34.036,4.543,18.829,-5.3,3.1,0.055,51.9
2026-01-08,44.157,34.829,3.614,18.843,-8.2,-1.1,0.027,38.5
2026-01-09,44.143,35.621,2.686,18.857,-6.7,4.6,0.0,59.8
2026-01-10,44.129,36.414,1.757,18.871,-4.7,7.4,1.7,62.0
2026-01-11,44.114,37.207,0.829,18.886,-9.0,-3.6,2.2,41.8
2026-01-12,44.1,38.0,-0.1,18.9,-10.2,1.2,2.7,70.9
